date,realized_var,vix_forecast,garch_forecast,intra_forecast,blair_forecast,regime_forecast
2023-08-29,8.475881722992124e-05,-6.135315239927849e-06,6.3784907695067e-05,1.1117605918752449e-05,2.6171533824675447e-05,2.666859777754665e-05
2023-08-30,1.3976548304174651e-05,-1.054692660320943e-05,6.551564311494116e-05,8.475881722992124e-05,2.5053131001779336e-05,2.548980103901708e-05
2023-08-31,1.0919735486914808e-05,-1.292089243343958e-05,6.242836954362249e-05,1.3976548304174651e-05,2.2052601622422147e-05,2.2485220035366757e-05
2023-09-01,2.808905908787273e-05,-1.6511262168712736e-05,5.9725154482653044e-05,1.0919735486914808e-05,1.8676509878145597e-05,1.9062281658753322e-05
2023-09-05,5.938306677520527e-06,-9.503501069823674e-06,5.7425569096078286e-05,2.808905908787273e-05,2.077144476046799e-05,2.1363077356088297e-05
2023-09-06,4.1606176128763945e-05,-6.006540517281284e-06,5.669789614548326e-05,5.938306677520527e-06,2.2059202672527893e-05,2.2733543706862062e-05
2023-09-07,1.3660310270678756e-05,-6.356262284811322e-06,5.835074018287262e-05,4.1606176128763945e-05,2.2874212356931727e-05,2.3543971798257877e-05
2023-09-08,1.1463937299549207e-05,-1.076907794405973e-05,5.69525450145713e-05,1.3660310270678756e-05,1.9874371201785035e-05,2.047455991850211e-05
2023-09-11,9.410179218859576e-06,-1.1110324519273557e-05,5.508727767326787e-05,1.1463937299549207e-05,1.859168928070459e-05,1.9190897714011713e-05
2023-09-12,1.653581815635832e-05,-7.742214734230492e-06,5.455697712051293e-05,9.410179218859576e-06,1.993205460912196e-05,2.060697113452366e-05
2023-09-13,1.2100068451933974e-05,-1.3576122267360912e-05,5.537182764435504e-05,1.653581815635832e-05,1.753200245342935e-05,1.8120561875642224e-05
2023-09-14,1.979199269304981e-05,-1.8413954913624893e-05,5.379089572633766e-05,1.2100068451933974e-05,1.4212290566160107e-05,1.472526973360217e-05
2023-09-15,4.647499943947875e-05,-1.1250823208774364e-05,5.398809472294961e-05,1.979199269304981e-05,1.784486015463511e-05,1.8572484245852514e-05
2023-09-18,1.069039994788946e-05,-9.601938172407147e-06,6.317916376539449e-05,4.647499943947875e-05,2.4089486035945787e-05,2.470102017205703e-05
2023-09-19,2.027711893205785e-05,-8.728021904930113e-06,6.0139994632390706e-05,1.069039994788946e-05,2.2715643178846427e-05,2.3407046578610792e-05
2023-09-20,6.535871217483518e-05,-3.280609712435413e-07,5.791525383340374e-05,2.027711893205785e-05,2.5532821398935423e-05,2.6557515742859718e-05
2023-09-21,4.122203521420854e-05,2.1696577351742573e-05,6.216518515596922e-05,6.535871217483518e-05,3.8912013944619794e-05,4.028185097812126e-05
2023-09-22,3.209261119961932e-05,1.8312282976572052e-05,7.855701806430374e-05,4.122203521420854e-05,4.6924259521672185e-05,4.816396335754391e-05
2023-09-25,2.4775853000945007e-05,1.540726695529247e-05,7.303663287534608e-05,3.209261119961932e-05,4.222519967741275e-05,4.3626366906605344e-05
2023-09-26,4.335677114942155e-05,3.576450464353536e-05,6.848326202435218e-05,2.4775853000945007e-05,4.956927685383295e-05,5.138763687214866e-05
2023-09-27,5.661721972875421e-05,2.8244084960341015e-05,7.894763050284583e-05,4.335677114942155e-05,5.2030545914028163e-05,5.350980840373326e-05
2023-09-28,5.480161155769047e-05,1.9522291825142004e-05,7.347574963623775e-05,5.661721972875421e-05,4.450084428803365e-05,4.591742514627773e-05
2023-09-29,6.615626926473268e-05,2.132680522547635e-05,6.961255262737447e-05,5.480161155769047e-05,4.311296667041486e-05,4.468583620118236e-05
2023-10-02,3.2082876998655184e-05,2.228100556838014e-05,6.622943623533092e-05,6.615626926473268e-05,4.159892471531516e-05,4.3303041425540294e-05
2023-10-03,8.363794890914978e-05,4.4967135052900895e-05,6.287859330883246e-05,3.2082876998655184e-05,5.0810895474858506e-05,4.718261934633336e-05
2023-10-04,4.6165490012166296e-05,3.209197588443303e-05,7.273631600126507e-05,8.363794890914978e-05,5.028301691631516e-05,5.197593646629188e-05
2023-10-05,3.398327491984672e-05,3.116359098574367e-05,6.968334021353336e-05,4.6165490012166296e-05,4.8027448961568395e-05,4.976920056380508e-05
2023-10-06,0.0002160635559072,2.064547046167117e-05,6.586975683879009e-05,3.398327491984672e-05,4.05852863730552e-05,4.2148412807623476e-05
2023-10-09,6.509882227156547e-05,2.3319596767347654e-05,6.56450956731101e-05,0.0002160635559072,4.1797878934190864e-05,4.3592918239970305e-05
2023-10-10,3.978767164149492e-05,1.683390736906511e-05,6.330138731840716e-05,6.509882227156547e-05,3.722593092757329e-05,3.895518741144515e-05
2023-10-11,2.1020621174610324e-05,8.115348304978019e-06,6.10620516829323e-05,3.978767164149492e-05,3.161229216385491e-05,3.3198395792416334e-05
2023-10-12,6.940404975310428e-05,1.3612313086827624e-05,5.9021796942059236e-05,2.1020621174610324e-05,3.31092678792365e-05,3.4846002492796285e-05
2023-10-13,8.105965979542351e-05,4.0141005017102775e-05,5.9569148013976115e-05,6.940404975310428e-05,4.647994534706717e-05,4.35700439508805e-05
2023-10-16,3.1790650338994576e-05,1.8611366296170077e-05,5.91366046296631e-05,8.105965979542351e-05,3.5643218757036205e-05,3.740209212644653e-05
2023-10-17,5.94135456555107e-05,2.51742442860962e-05,5.9355158186276235e-05,3.1790650338994576e-05,3.899784057578378e-05,4.089118249124104e-05
2023-10-18,6.996007761498277e-05,3.906029231195761e-05,5.726491587430862e-05,5.94135456555107e-05,4.4580992147270864e-05,4.2554224109120394e-05
2023-10-19,9.4972750314178e-05,6.383607537223062e-05,6.751884212516817e-05,6.996007761498277e-05,6.282196209953752e-05,5.939420798053304e-05
2023-10-20,5.722542266345403e-05,6.758125916102339e-05,6.888875324288176e-05,9.4972750314178e-05,6.546640766625331e-05,6.186233997323705e-05
2023-10-23,8.978245784038151e-05,5.174346305033249e-05,7.575180989179333e-05,5.722542266345403e-05,6.175147844719682e-05,6.372563172717313e-05
2023-10-24,3.20286291932515e-05,3.632932748284933e-05,7.114465716455278e-05,8.978245784038151e-05,5.144929903045554e-05,5.3200580598945446e-05
2023-10-25,5.300746642051116e-05,4.965229864683494e-05,6.816656728274206e-05,3.20286291932515e-05,5.622543968495851e-05,5.1768076688319e-05
2023-10-26,6.479509932807032e-05,5.5233197025645505e-05,7.670500256117e-05,5.300746642051116e-05,6.402204726108673e-05,6.602872723117815e-05
2023-10-27,5.921370820301167e-05,6.214482970846218e-05,8.045199018311824e-05,6.479509932807032e-05,6.963236194446211e-05,7.172326071159823e-05
2023-10-30,4.1423678125439055e-05,4.465817068921343e-05,7.673904025890442e-05,5.921370820301167e-05,5.88466393089041e-05,6.0632167613754126e-05
2023-10-31,3.726379670062861e-05,2.7537647280763586e-05,7.493613295108157e-05,4.1423678125439055e-05,4.937162886542736e-05,5.0817797358077485e-05
2023-11-01,4.643232217808154e-05,1.5048593647681212e-05,7.148951541425731e-05,3.726379670062861e-05,4.119315182067112e-05,4.2423085101712234e-05
2023-11-02,5.180241827097686e-05,4.0319902781209845e-06,6.987265913650851e-05,4.643232217808154e-05,3.4828578638501276e-05,3.5867563400427576e-05
2023-11-03,2.952116902744608e-05,-2.36857446574584e-06,7.30559126495839e-05,5.180241827097686e-05,3.357742015143293e-05,3.444527621371227e-05
2023-11-06,1.1557564070213342e-05,-2.5364060146108784e-06,7.076368423788671e-05,2.952116902744608e-05,3.212963139661801e-05,3.3024982872694055e-05
2023-11-07,1.7967542284272756e-05,-3.21879000928452e-06,6.720941468373695e-05,1.1557564070213342e-05,2.9676398364211747e-05,3.0599664716828905e-05
2023-11-08,1.862275064982221e-05,-6.1881915835363836e-06,6.429842379961166e-05,1.7967542284272756e-05,2.6485530227738053e-05,2.7382839993346272e-05
2023-11-09,4.6230958589785785e-05,8.035685731990238e-07,6.170521335795497e-05,1.862275064982221e-05,2.8379147948551428e-05,2.9458575689861455e-05
2023-11-10,7.847457595731482e-05,-8.41085724448596e-06,6.334178540266366e-05,4.6230958589785785e-05,2.4830206375753246e-05,2.5711948010655314e-05
2023-11-13,1.4491945357138792e-05,-3.576825388486638e-06,6.54722829688719e-05,7.847457595731482e-05,2.848047954274909e-05,2.9458241817782793e-05
2023-11-14,4.431336653892448e-05,-8.446840454953093e-06,6.272136502286722e-05,1.4491945357138792e-05,2.445259111557868e-05,2.5365632278941713e-05
2023-11-15,1.1867392982249029e-05,-8.25528433975892e-06,6.715599516889132e-05,4.431336653892448e-05,2.7183919870113597e-05,2.8047143915585474e-05
2023-11-16,1.0397009138883271e-05,-7.1618762662892135e-06,6.415126648679421e-05,1.1867392982249029e-05,2.5927561385850933e-05,2.6845358764517017e-05
2023-11-17,7.423243609258532e-06,-1.1280092855332517e-05,6.158829310222887e-05,1.0397009138883271e-05,2.237899799635402e-05,2.3240912964223604e-05
2023-11-20,3.835069486701657e-05,-1.4270510260319897e-05,5.941933865793519e-05,7.423243609258532e-06,1.9617688599994532e-05,2.044179468119686e-05
2023-11-21,4.852772206638211e-06,-1.4678683213832826e-05,5.861196699767829e-05,3.835069486701657e-05,1.8948569153328758e-05,1.9800620753843097e-05
2023-11-22,9.495345173193162e-06,-1.838100644567053e-05,5.70668605583902e-05,4.852772206638211e-06,1.619670614347937e-05,1.7055768095385254e-05
2023-11-24,9.79830070040991e-07,-2.1125633825348643e-05,5.585698824951943e-05,9.495345173193162e-06,1.4125859891811775e-05,1.4946257458989622e-05
2023-11-27,3.5077487663218496e-06,-1.949211317977127e-05,5.430521023959169e-05,9.79830070040991e-07,1.4004292888790878e-05,1.4882687632501454e-05
2023-11-28,1.3275247258728472e-05,-1.9478532283087458e-05,5.3514930723473426e-05,3.5077487663218496e-06,1.3540053981351542e-05,1.4432618581155972e-05
2023-11-29,2.8345470458589018e-05,-1.7377129833160756e-05,5.2637222337748626e-05,1.3275247258728472e-05,1.4053802155407176e-05,1.5010028172424807e-05
2023-11-30,1.8542954224335395e-05,-1.774387592346003e-05,5.197567759172839e-05,2.8345470458589018e-05,1.3490525024037425e-05,1.4507258035921604e-05
2023-12-01,3.437002662797402e-05,-1.976981455512646e-05,5.1648332532797404e-05,1.8542954224335395e-05,1.230555065211377e-05,1.3218318554108284e-05
2023-12-04,1.141419337760481e-05,-1.6457733408854466e-05,5.180452214505485e-05,3.437002662797402e-05,1.4036841195649625e-05,1.505180055443767e-05
2023-12-05,1.2504530230336487e-05,-1.8176009875319705e-05,5.313211214648118e-05,1.141419337760481e-05,1.3964053963869474e-05,1.4883970052593592e-05
2023-12-06,3.382097143763331e-05,-1.732992266577278e-05,5.230692236493435e-05,1.2504530230336487e-05,1.3882535626257754e-05,1.481836700042033e-05
2023-12-07,1.1366017044576145e-05,-1.6643329225556366e-05,5.2666515166481794e-05,3.382097143763331e-05,1.444215876971571e-05,1.5406616551563003e-05
2023-12-08,2.1160454459559097e-05,-2.168646821893268e-05,5.3190133600164844e-05,1.1366017044576145e-05,1.2277980617041344e-05,1.313395714329941e-05
2023-12-11,1.5611420517804487e-05,-1.969675577129725e-05,5.270286179603689e-05,2.1160454459559097e-05,1.2972381614382805e-05,1.389356892229424e-05
2023-12-12,2.164959641848789e-05,-2.3553999356982638e-05,5.2266772122506696e-05,1.5611420517804487e-05,1.0822094556076098e-05,1.1677064096729738e-05
2023-12-13,7.284753984411726e-05,-2.2705496385971668e-05,5.203345101170067e-05,2.164959641848789e-05,1.1106982139034973e-05,1.1999713425063097e-05
2023-12-14,3.171926013466473e-05,-2.058753058630207e-05,5.516644571021467e-05,7.284753984411726e-05,1.4040026640864415e-05,1.4992854154483227e-05
2023-12-15,7.045652926835122e-06,-2.1923054878318656e-05,5.4161581614572874e-05,3.171926013466473e-05,1.2800441981745729e-05,1.3768679689775443e-05
2023-12-18,9.20990053963941e-06,-1.9971716424098864e-05,5.316875736376154e-05,7.045652926835122e-06,1.3163179655160702e-05,1.4185372516229522e-05
2023-12-19,9.94083742125478e-06,-2.016745241192074e-05,5.2762549226082203e-05,9.20990053963941e-06,1.2823967963552306e-05,1.3850788045468966e-05
2023-12-20,0.0001033238506008,-1.1803357241567415e-05,5.268980150487515e-05,9.94083742125478e-06,1.6873622096089766e-05,1.8175206855036675e-05
2023-12-21,2.6276462103485255e-05,-1.182267444572657e-05,6.66286314070779e-05,0.0001033238506008,2.5180750427680804e-05,2.6324786566508406e-05
2023-12-22,2.087081103087425e-05,-1.64474119377592e-05,6.553795106825648e-05,2.6276462103485255e-05,2.2262813430555956e-05,2.3323846733967812e-05
2023-12-26,1.0932315741993325e-05,-1.6724107180676638e-05,6.258149152619658e-05,2.087081103087425e-05,2.0363179961140307e-05,2.1464772801549153e-05
2023-12-27,4.297661600893228e-06,-2.0729792231749086e-05,6.0967275304468974e-05,1.0932315741993325e-05,1.742472911161278e-05,1.844435883068995e-05
2023-12-28,2.3887561151700483e-06,-2.0436908390369533e-05,5.8785603316250406e-05,4.297661600893228e-06,1.626508571390043e-05,1.732609664335795e-05
2023-12-29,2.1047430162307145e-05,-2.0608852804624495e-05,5.694466034880675e-05,2.3887561151700483e-06,1.5068220689205495e-05,1.6127666802925504e-05
2024-01-02,1.610134355882327e-05,-1.5205542448876134e-05,5.604465438853173e-05,2.1047430162307145e-05,1.71862262169953e-05,1.8385433019729368e-05
2024-01-03,1.4198574689319563e-05,-8.817868018780169e-06,5.69725451833899e-05,1.610134355882327e-05,2.0863491253241187e-05,2.2172654776097285e-05
2024-01-04,2.5077367452529095e-05,-8.127537432339957e-06,5.997474215561805e-05,1.4198574689319563e-05,2.2979983514500006e-05,2.4241803906869134e-05
2024-01-05,2.530177105475047e-05,-1.4117329421929102e-05,5.875748575630021e-05,2.5077367452529095e-05,1.932127969887844e-05,2.0481345337114925e-05
2024-01-08,6.746608182289348e-05,-1.610130482841292e-05,5.702642422362908e-05,2.530177105475047e-05,1.7321857472939813e-05,1.847516892475449e-05
2024-01-09,1.97344685908607e-05,-1.832940013408074e-05,5.977778029007355e-05,6.746608182289348e-05,1.789076914383313e-05,1.9000920809164582e-05
2024-01-10,1.894902584010423e-05,-1.8810708370060768e-05,5.7945862559109426e-05,1.97344685908607e-05,1.656761757228857e-05,1.7705637520815938e-05
2024-01-11,5.5053886540656034e-05,-2.0544081311137485e-05,5.6986834263446966e-05,1.894902584010423e-05,1.5150017367591046e-05,1.627606123027954e-05
2024-01-12,1.75889462798905e-05,-1.8643075827308876e-05,5.559758348008152e-05,5.5053886540656034e-05,1.527495525295064e-05,1.6504448793499847e-05
2024-01-16,1.9706698593474444e-05,-1.0191442577343044e-05,5.440835633845063e-05,1.75889462798905e-05,1.8698508526629548e-05,2.011593644153617e-05
2024-01-17,1.3946877206656888e-05,-2.68015047965824e-06,5.432454840589107e-05,1.9706698593474444e-05,2.2305271020861648e-05,2.4080878824398294e-05
2024-01-18,3.2508156304071256e-05,-7.978981490403143e-06,5.5543381554805085e-05,1.3946877206656888e-05,2.0431378434359568e-05,2.2110112714160837e-05
2024-01-19,4.915704434068275e-05,-1.4316539810785635e-05,5.599415392739565e-05,3.2508156304071256e-05,1.7603797238094498e-05,1.916333210752022e-05
2024-01-22,9.075801332541228e-06,-1.5041663098943664e-05,5.794517217057548e-05,4.915704434068275e-05,1.8431683568005287e-05,1.9993925359661262e-05
2024-01-23,7.478829866527245e-06,-1.9692136976815162e-05,5.635577139375165e-05,9.075801332541228e-06,1.5191116273417378e-05,1.664841895682535e-05
2024-01-24,2.1529437919283908e-05,-1.5572146608033655e-05,5.5030601215230026e-05,7.478829866527245e-06,1.640036038455068e-05,1.806368684862077e-05
2024-01-25,1.2551609321374756e-05,-1.322718166185389e-05,5.392959811120335e-05,2.1529437919283908e-05,1.6905527793018195e-05,1.8655110983755257e-05
2024-01-26,9.577564261598868e-06,-1.4627313889453818e-05,5.3607582280031344e-05,1.2551609321374756e-05,1.6036058385543105e-05,1.7775704595049232e-05
2024-01-29,2.6295804156538462e-05,-1.2066034793223867e-05,5.234038703146716e-05,9.577564261598868e-06,1.654346482491066e-05,1.836323732330828e-05
2024-01-30,3.2675457821684193e-06,-1.4199495718886462e-05,5.265223762250732e-05,2.6295804156538462e-05,1.5699456129408776e-05,1.7503846766550437e-05
2024-01-31,5.756657924486591e-05,-6.1517765005285435e-06,5.2014339832771536e-05,3.2675457821684193e-06,1.926086840315429e-05,2.1238970329833534e-05
2024-02-01,4.326518370846868e-05,-9.8211455968401e-06,6.480959498798574e-05,5.756657924486591e-05,2.5082756905401482e-05,2.679601950096079e-05
2024-02-02,6.689803312550708e-05,-9.99882658495494e-06,6.488555890839252e-05,4.326518370846868e-05,2.5051636461820633e-05,2.678589699816009e-05
2024-02-05,2.2617049282564595e-05,-1.129190882036627e-05,6.433988179981205e-05,6.689803312550708e-05,2.4121737711011973e-05,2.5893088627422063e-05
2024-02-06,7.724094575753805e-06,-1.583248894542548e-05,6.255259137555475e-05,2.2617049282564595e-05,2.083488077557416e-05,2.2546577315942397e-05
2024-02-07,1.380757595576283e-05,-1.7485821312170966e-05,6.058384293370804e-05,7.724094575753805e-06,1.884856910583177e-05,2.0558199827596787e-05
2024-02-08,2.5622546794259547e-06,-1.774470414683075e-05,5.987030537063725e-05,1.380757595576283e-05,1.8293277112660163e-05,2.0012816089360387e-05
2024-02-09,1.2666145525296434e-05,-1.6727138533831915e-05,5.81950706160619e-05,2.5622546794259547e-06,1.7785531238090464e-05,1.954922314528909e-05
2024-02-12,1.41842515580937e-05,-9.284065870086735e-06,5.720472196672196e-05,1.2666145525296434e-05,2.0816536722054684e-05,2.2889475719844662e-05
2024-02-13,3.833663353794238e-05,6.688646830963098e-06,5.591962512285802e-05,1.41842515580937e-05,2.7862886689615766e-05,3.0180988303992324e-05
2024-02-14,3.08734368573241e-05,-5.6318261088783845e-06,6.43511452362152e-05,3.833663353794238e-05,2.6849022711004166e-05,2.869333836999355e-05
2024-02-15,1.5876785723511782e-05,-8.85711877568402e-06,6.303590183187793e-05,3.08734368573241e-05,2.4509267344424436e-05,2.6020978354442245e-05
2024-02-16,2.197851129220882e-05,-7.049927161862324e-06,6.136446544785623e-05,1.5876785723511782e-05,2.4415659858806277e-05,2.5981950787068337e-05
2024-02-20,2.1819247780987977e-05,2.7341927888724606e-06,6.0224856393978e-05,2.197851129220882e-05,2.888641594752594e-05,3.0427134311616972e-05
2024-02-21,2.0261315756958013e-05,2.0762628091357176e-06,6.012286617312834e-05,2.1819247780987977e-05,2.8525394410116334e-05,3.002338546405174e-05
2024-02-22,4.337242169834558e-05,-4.807234003877169e-06,5.788508721890191e-05,2.0261315756958013e-05,2.3719109530760917e-05,2.4831286767225834e-05
2024-02-23,1.216746546560597e-05,-1.1027764993077083e-05,6.254651039747813e-05,4.337242169834558e-05,2.3894258185574352e-05,2.4658739214928188e-05
2024-02-26,1.1537284847295936e-05,-1.1139421764320434e-05,6.013360073383262e-05,1.216746546560597e-05,2.2354201256192934e-05,2.305106803357481e-05
2024-02-27,7.68601650538225e-06,-1.3438306892823602e-05,5.879676727183966e-05,1.1537284847295936e-05,2.041756015311344e-05,2.1119897599730974e-05
2024-02-28,5.080287005368484e-06,-1.0363246796016095e-05,5.382837358543711e-05,7.68601650538225e-06,1.8872075785769822e-05,1.9581587133040463e-05
2024-02-29,2.5927510792755553e-05,-1.3621238336086614e-05,5.3031560745673766e-05,5.080287005368484e-06,1.8035803658480604e-05,1.7696763462015075e-05
2024-03-01,2.936069142397499e-05,-1.5250343939732532e-05,5.259336102102647e-05,2.5927510792755553e-05,1.6412189363224257e-05,1.6026519296798754e-05
2024-03-04,6.909155809620313e-06,-1.2540583636860332e-05,5.215739151730607e-05,2.936069142397499e-05,1.7371698902585887e-05,1.7048638500212128e-05
2024-03-05,4.6460266949257274e-05,-3.5457020503922997e-06,5.1931729530105774e-05,6.909155809620313e-06,2.575218615192899e-05,2.5937404844768734e-05
2024-03-06,1.765274297848154e-05,6.737361350339582e-07,5.578295901286913e-05,4.6460266949257274e-05,2.2914253401650166e-05,2.364732303939925e-05
2024-03-07,1.905475710864071e-05,2.268363038430864e-06,5.61199857520833e-05,1.765274297848154e-05,2.5925284340687456e-05,2.7534805416424903e-05
2024-03-08,6.993688590613194e-05,8.926074317871068e-06,5.384989098670365e-05,1.905475710864071e-05,2.681534045282471e-05,2.843443459629149e-05
2024-03-11,1.553250111148318e-05,1.6604423786868044e-05,5.4345711888570664e-05,6.993688590613194e-05,2.8898563428392988e-05,3.084485743481114e-05
2024-03-12,5.821204334938571e-05,9.99745304449879e-06,5.1318815411099243e-05,1.553250111148318e-05,2.3957912798119948e-05,2.585294682868387e-05
2024-03-13,1.0045000016713572e-05,1.4163663574483869e-05,5.1684682075073324e-05,5.821204334938571e-05,2.2959067045838907e-05,2.5325636075459304e-05
2024-03-14,3.8995902578676866e-05,1.8432647154716987e-05,4.847570279495596e-05,1.0045000016713572e-05,2.5535303654972252e-05,2.7547156452737327e-05
2024-03-15,1.4537930677682064e-05,1.8440671571339354e-05,4.520255940400299e-05,3.8995902578676866e-05,2.5375152774417432e-05,2.605712545326701e-05
2024-03-18,1.2294826881982566e-05,2.3582052720890386e-05,4.923376253484818e-05,1.4537930677682064e-05,2.7543724418402777e-05,3.104621604402456e-05
2024-03-19,3.220490439268803e-05,2.3755160349724227e-05,5.014153715968662e-05,1.2294826881982566e-05,2.6883930413849467e-05,3.1858537296956444e-05
2024-03-20,3.9840814024595165e-05,1.8391624158433177e-05,4.9361172638232185e-05,3.220490439268803e-05,2.2094969727050787e-05,2.602084506901943e-05
2024-03-21,5.465258769349525e-06,1.685033547986509e-05,4.806316478757569e-05,3.9840814024595165e-05,2.0459675935597077e-05,2.325699920120371e-05
2024-03-22,3.458395282781183e-06,1.599853301223602e-05,4.686053299336572e-05,5.465258769349525e-06,1.931105928249919e-05,2.0329746627530954e-05
2024-03-25,2.234754708754831e-06,1.4635752861537707e-05,4.6297799325981524e-05,3.458395282781183e-06,1.7682462794913944e-05,2.0864447944767778e-05
2024-03-26,1.3338734250579376e-05,1.4142667849183532e-05,4.496119641444306e-05,2.234754708754831e-06,1.6843023131314458e-05,1.9224095179496996e-05
2024-03-27,1.645810105245307e-05,1.1705557153622696e-05,4.4408467284985695e-05,1.3338734250579376e-05,1.464437652102251e-05,1.6244957182717157e-05
2024-03-28,4.7293858729100806e-06,1.3685529478597714e-05,4.23227058182893e-05,1.645810105245307e-05,1.5049467261986359e-05,1.7685172101611192e-05
2024-04-01,1.5822515781094428e-05,1.731648055715506e-05,4.2398821536623e-05,4.7293858729100806e-06,1.7647026537734242e-05,2.086080127995974e-05
2024-04-02,7.88136977048985e-06,2.2773295598472898e-05,4.256925862988343e-05,1.5822515781094428e-05,2.1850241497586064e-05,2.575253717852913e-05
2024-04-03,1.569607219713888e-05,2.0781399430083504e-05,4.323364619434517e-05,7.88136977048985e-06,2.0484881514072796e-05,2.4761684241388483e-05
2024-04-04,0.0001628838076369,3.184061414453571e-05,4.2909999929783965e-05,1.569607219713888e-05,2.892651525673545e-05,2.2688947502667817e-05
2024-04-05,5.6528936699183704e-05,2.9899534344529716e-05,4.5921792710989654e-05,0.0001628838076369,2.8544598040731205e-05,3.329614790474203e-05
2024-04-08,6.5640914870621e-06,2.4467151692856174e-05,4.556093483008931e-05,5.6528936699183704e-05,2.4113241720352004e-05,2.9391825925436198e-05
2024-04-09,5.4839555146280475e-05,2.268293363994084e-05,4.509794517624445e-05,6.5640914870621e-06,2.2466401160503018e-05,2.832366969094885e-05
2024-04-10,2.13942811454251e-05,2.72745915257195e-05,4.475737628756507e-05,5.4839555146280475e-05,2.597075612513555e-05,3.218942138678971e-05
2024-04-11,7.178339830141483e-05,2.10069060122034e-05,4.622682290161917e-05,2.13942811454251e-05,2.1452689194090392e-05,2.8471602324469214e-05
2024-04-12,6.141342381214433e-05,3.571860185786706e-05,4.585907348764521e-05,7.178339830141483e-05,3.333324878790876e-05,2.203899692659485e-05
2024-04-15,0.0001857161268183,4.965467653618065e-05,4.969106147289292e-05,6.141342381214433e-05,4.592442574853558e-05,3.700129610041721e-05
2024-04-16,2.2551653240128055e-05,4.30465095827661e-05,5.2308738828744625e-05,0.0001857161268183,4.132233381083086e-05,3.184957189150214e-05
2024-04-17,7.092185370146292e-05,4.1465229871307045e-05,5.1715441578413824e-05,2.2551653240128055e-05,3.982611206958938e-05,3.006965712769454e-05
2024-04-18,4.27757991147326e-05,3.9834465604640216e-05,5.184106021989449e-05,7.092185370146292e-05,3.851127754820629e-05,2.8730069650449936e-05
2024-04-19,6.216177869801696e-05,4.536621389364121e-05,5.1268107662898634e-05,4.27757991147326e-05,4.2936747476845783e-05,3.332785944922301e-05
2024-04-22,6.945312126617724e-05,3.1909667246756026e-05,5.229287030070192e-05,6.216177869801696e-05,3.210704564758598e-05,3.994144074914015e-05
2024-04-23,3.277655707250416e-05,2.3052191295762328e-05,5.1686594654872774e-05,6.945312126617724e-05,2.4514103155258935e-05,3.282009571461138e-05
2024-04-24,2.5314115090327685e-05,2.4650782352073956e-05,5.102635519493772e-05,3.277655707250416e-05,2.562213704664638e-05,3.4295053178850405e-05
2024-04-25,6.446876899437245e-05,2.0279755056250874e-05,5.0374322674395656e-05,2.5314115090327685e-05,2.1724423489513315e-05,3.038785571004761e-05
2024-04-26,2.3916575355461333e-05,1.787168337919777e-05,5.027124382839413e-05,6.446876899437245e-05,1.9630591370085452e-05,2.8597274441099025e-05
2024-04-29,1.679225218190303e-05,1.5294296548047548e-05,4.9906087009941196e-05,2.3916575355461333e-05,1.730766666629388e-05,2.6549163763710864e-05
2024-04-30,7.993059652261971e-05,2.176622199772138e-05,4.936829489100735e-05,1.679225218190303e-05,2.2592187235583476e-05,3.205340703081451e-05
2024-05-01,9.647694890894826e-05,2.0066922546738144e-05,5.41279109833114e-05,7.993059652261971e-05,2.248812755034829e-05,3.157718784473087e-05
2024-05-02,5.48178106320972e-05,1.5446228935021745e-05,5.3724157163533255e-05,9.647694890894826e-05,1.8442740556020302e-05,2.7674218393379217e-05
2024-05-03,1.9761772980306637e-05,8.112639162363816e-06,5.284164280514852e-05,5.48178106320972e-05,1.2135490116233324e-05,2.137954599498295e-05
2024-05-06,2.014919043295335e-05,8.256961929867883e-06,5.2039630920363555e-05,1.9761772980306637e-05,1.214985116245063e-05,2.1281261214049067e-05
2024-05-07,6.058772043880647e-06,6.961874617280154e-06,5.130053684461048e-05,2.014919043295335e-05,1.0917217262057865e-05,1.987212621071946e-05
2024-05-08,9.153763818992297e-06,5.49692064648041e-06,5.06428333636806e-05,6.058772043880647e-06,9.461383828095824e-06,1.8512072409916745e-05
2024-05-09,1.6250348470987213e-05,3.713467749050177e-06,4.9983810655826245e-05,9.153763818992297e-06,7.772215338293772e-06,1.6950699657190933e-05
2024-05-10,1.1875772377792687e-05,2.84318862507411e-06,4.9395985551005054e-05,1.6250348470987213e-05,6.826036279045843e-06,1.630222742542175e-05
2024-05-13,9.002085288723285e-06,8.932413599709027e-06,4.8858558836478624e-05,1.1875772377792687e-05,1.179039416635222e-05,2.1229549426335706e-05
2024-05-14,1.3811676449884783e-05,7.777293848987184e-06,4.8304481386929244e-05,9.002085288723285e-06,1.0626448558136204e-05,2.019322415999311e-05
2024-05-15,3.0346020708757453e-05,2.122829874494843e-06,4.781377688175575e-05,1.3811676449884783e-05,5.640091506183553e-06,1.5227568861734744e-05
2024-05-16,1.0978278069836556e-05,1.9796293184442217e-06,4.7335158979433235e-05,3.0346020708757453e-05,5.348350721641909e-06,1.5246708969661816e-05
2024-05-17,6.148608995979766e-06,-3.3517066381141185e-07,4.6783314344836655e-05,1.0978278069836556e-05,3.3049526679316304e-06,1.3224663876501369e-05
2024-05-20,6.709991438861794e-06,4.995926334838575e-07,4.625603450023733e-05,6.148608995979766e-06,3.854116110946284e-06,1.3870938191849537e-05
